"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"EXPGDP_TOT","GERD as a percentage of GDP","40675","World","2020","2020",1.95259,,
"EXPGDP_TOT","GERD as a percentage of GDP","40675","World","2021","2021",1.92867,,
"EXPGDP_TOT","GERD as a percentage of GDP","40603","Northern Africa","2015","2015",0.60392,,
"EXPGDP_TOT","GERD as a percentage of GDP","40603","Northern Africa","2016","2016",0.60065,,
"EXPGDP_TOT","GERD as a percentage of GDP","40603","Northern Africa","2017","2017",0.58699,,
"EXPGDP_TOT","GERD as a percentage of GDP","40603","Northern Africa","2018","2018",0.6118,,
"EXPGDP_TOT","GERD as a percentage of GDP","40603","Northern Africa","2019","2019",0.67147,,
"EXPGDP_TOT","GERD as a percentage of GDP","40603","Northern Africa","2020","2020",0.74175,,
"EXPGDP_TOT","GERD as a percentage of GDP","40603","Northern Africa","2021","2021",0.73937,,
"EXPGDP_TOT","GERD as a percentage of GDP","40041","High income countries","2015","2015",2.41038,,
"EXPGDP_TOT","GERD as a percentage of GDP","40041","High income countries","2016","2016",2.42228,,
"EXPGDP_TOT","GERD as a percentage of GDP","40041","High income countries","2017","2017",2.46198,,
"EXPGDP_TOT","GERD as a percentage of GDP","40041","High income countries","2018","2018",2.52872,,
"EXPGDP_TOT","GERD as a percentage of GDP","40041","High income countries","2019","2019",2.5983,,
"EXPGDP_TOT","GERD as a percentage of GDP","40041","High income countries","2020","2020",2.77281,,
"EXPGDP_TOT","GERD as a percentage of GDP","40041","High income countries","2021","2021",2.76359,,
"EXPGDP_TOT","GERD as a percentage of GDP","40612","Central Asia","2015","2015",0.15808,,
"EXPGDP_TOT","GERD as a percentage of GDP","40612","Central Asia","2016","2016",0.14982,,
"EXPGDP_TOT","GERD as a percentage of GDP","40612","Central Asia","2017","2017",0.12753,,
"EXPGDP_TOT","GERD as a percentage of GDP","40612","Central Asia","2018","2018",0.1136,,
"EXPGDP_TOT","GERD as a percentage of GDP","40612","Central Asia","2019","2019",0.11407,,
"EXPGDP_TOT","GERD as a percentage of GDP","40612","Central Asia","2020","2020",0.12726,,
"EXPGDP_TOT","GERD as a percentage of GDP","40612","Central Asia","2021","2021",0.12904,,
"EXPGDP_TOT","GERD as a percentage of GDP","40611","Eastern Asia","2015","2015",2.41632,,
"EXPGDP_TOT","GERD as a percentage of GDP","40611","Eastern Asia","2016","2016",2.41342,,
"EXPGDP_TOT","GERD as a percentage of GDP","40611","Eastern Asia","2017","2017",2.451,,
"EXPGDP_TOT","GERD as a percentage of GDP","40611","Eastern Asia","2018","2018",2.48173,,
"EXPGDP_TOT","GERD as a percentage of GDP","40611","Eastern Asia","2019","2019",2.55088,,
"EXPGDP_TOT","GERD as a percentage of GDP","40611","Eastern Asia","2020","2020",2.69319,,
"EXPGDP_TOT","GERD as a percentage of GDP","40611","Eastern Asia","2021","2021",2.70511,,
"EXPGDP_TOT","GERD as a percentage of GDP","40642","Europe and Northern America","2015","2015",2.26311,,
"EXPGDP_TOT","GERD as a percentage of GDP","40642","Europe and Northern America","2016","2016",2.28698,,
"EXPGDP_TOT","GERD as a percentage of GDP","40642","Europe and Northern America","2017","2017",2.31718,,
"EXPGDP_TOT","GERD as a percentage of GDP","40642","Europe and Northern America","2018","2018",2.36458,,
"EXPGDP_TOT","GERD as a percentage of GDP","40642","Europe and Northern America","2019","2019",2.44202,,
"EXPGDP_TOT","GERD as a percentage of GDP","40642","Europe and Northern America","2020","2020",2.61734,,
"EXPGDP_TOT","GERD as a percentage of GDP","40642","Europe and Northern America","2021","2021",2.58713,,
"EXPGDP_TOT","GERD as a percentage of GDP","40030","Middle income countries","2015","2015",1.0841,,
"EXPGDP_TOT","GERD as a percentage of GDP","40030","Middle income countries","2016","2016",1.1022,,
"EXPGDP_TOT","GERD as a percentage of GDP","40030","Middle income countries","2017","2017",1.10213,,
"EXPGDP_TOT","GERD as a percentage of GDP","40030","Middle income countries","2018","2018",1.11503,,
"EXPGDP_TOT","GERD as a percentage of GDP","40030","Middle income countries","2019","2019",1.16788,,
"EXPGDP_TOT","GERD as a percentage of GDP","40030","Middle income countries","2020","2020",1.25514,,
"EXPGDP_TOT","GERD as a percentage of GDP","40030","Middle income countries","2021","2021",1.24837,,
"EXPGDP_TOT","GERD as a percentage of GDP","40550","Small Island Developing States","2015","2015",1.0709,,
"EXPGDP_TOT","GERD as a percentage of GDP","40550","Small Island Developing States","2016","2016",1.00099,,
"EXPGDP_TOT","GERD as a percentage of GDP","40550","Small Island Developing States","2017","2017",0.95841,,
"EXPGDP_TOT","GERD as a percentage of GDP","40550","Small Island Developing States","2018","2018",0.951,,
"EXPGDP_TOT","GERD as a percentage of GDP","40550","Small Island Developing States","2019","2019",0.98123,,
"EXPGDP_TOT","GERD as a percentage of GDP","40550","Small Island Developing States","2020","2020",1.09485,,
"EXPGDP_TOT","GERD as a percentage of GDP","40550","Small Island Developing States","2021","2021",0.71665,,
"EXPGDP_TOT","GERD as a percentage of GDP","40606","Sub-Saharan Africa","2015","2015",0.35732,,
"EXPGDP_TOT","GERD as a percentage of GDP","40606","Sub-Saharan Africa","2016","2016",0.36811,,
"EXPGDP_TOT","GERD as a percentage of GDP","40606","Sub-Saharan Africa","2017","2017",0.37232,,
"EXPGDP_TOT","GERD as a percentage of GDP","40606","Sub-Saharan Africa","2018","2018",0.35409,,
"EXPGDP_TOT","GERD as a percentage of GDP","40606","Sub-Saharan Africa","2019","2019",0.3353,,
"EXPGDP_TOT","GERD as a percentage of GDP","40606","Sub-Saharan Africa","2020","2020",0.33246,,
"EXPGDP_TOT","GERD as a percentage of GDP","40606","Sub-Saharan Africa","2021","2021",0.33435,,
"EXPGDP_TOT","GERD as a percentage of GDP","40650","Oceania","2015","2015",1.76257,,
"EXPGDP_TOT","GERD as a percentage of GDP","40650","Oceania","2016","2016",1.74933,,
"EXPGDP_TOT","GERD as a percentage of GDP","40650","Oceania","2017","2017",1.73781,,
"EXPGDP_TOT","GERD as a percentage of GDP","40650","Oceania","2018","2018",1.72339,,
"EXPGDP_TOT","GERD as a percentage of GDP","40650","Oceania","2019","2019",1.70446,,
"EXPGDP_TOT","GERD as a percentage of GDP","40650","Oceania","2020","2020",1.71346,,
"EXPGDP_TOT","GERD as a percentage of GDP","40650","Oceania","2021","2021",1.71762,,
"EXPGDP_TOT","GERD as a percentage of GDP","40043","Upper middle income countries","2015","2015",1.32946,,
"EXPGDP_TOT","GERD as a percentage of GDP","40043","Upper middle income countries","2016","2016",1.36871,,
"EXPGDP_TOT","GERD as a percentage of GDP","40043","Upper middle income countries","2017","2017",1.36962,,
"EXPGDP_TOT","GERD as a percentage of GDP","40043","Upper middle income countries","2018","2018",1.38782,,
"EXPGDP_TOT","GERD as a percentage of GDP","40043","Upper middle income countries","2019","2019",1.46296,,
"EXPGDP_TOT","GERD as a percentage of GDP","40043","Upper middle income countries","2020","2020",1.58287,,
"EXPGDP_TOT","GERD as a percentage of GDP","40043","Upper middle income countries","2021","2021",1.56253,,
"EXPGDP_TOT","GERD as a percentage of GDP","40616","Southern Asia","2015","2015",0.61664,,
"EXPGDP_TOT","GERD as a percentage of GDP","40616","Southern Asia","2016","2016",0.59514,,
"EXPGDP_TOT","GERD as a percentage of GDP","40616","Southern Asia","2017","2017",0.5925,,
"EXPGDP_TOT","GERD as a percentage of GDP","40616","Southern Asia","2018","2018",0.58697,,
"EXPGDP_TOT","GERD as a percentage of GDP","40616","Southern Asia","2019","2019",0.58506,,
"EXPGDP_TOT","GERD as a percentage of GDP","40616","Southern Asia","2020","2020",0.57343,,
"EXPGDP_TOT","GERD as a percentage of GDP","40616","Southern Asia","2021","2021",0.57441,,
"EXPGDP_TOT","GERD as a percentage of GDP","40330","Landlocked Developing Countries","2015","2015",0.22809,,
"EXPGDP_TOT","GERD as a percentage of GDP","40330","Landlocked Developing Countries","2016","2016",0.22317,,
"EXPGDP_TOT","GERD as a percentage of GDP","40330","Landlocked Developing Countries","2017","2017",0.2074,,
"EXPGDP_TOT","GERD as a percentage of GDP","40330","Landlocked Developing Countries","2018","2018",0.19539,,
"EXPGDP_TOT","GERD as a percentage of GDP","40330","Landlocked Developing Countries","2019","2019",0.19019,,
"EXPGDP_TOT","GERD as a percentage of GDP","40330","Landlocked Developing Countries","2020","2020",0.19986,,
"EXPGDP_TOT","GERD as a percentage of GDP","40330","Landlocked Developing Countries","2021","2021",0.19883,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2015","2015",1.82682,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2016","2016",1.81376,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2017","2017",1.80241,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2018","2018",1.78641,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2019","2019",1.76643,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2020","2020",1.77095,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Australia and New Zealand","2021","2021",1.77393,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2015","2015",0.25607,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2016","2016",0.24801,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2017","2017",0.23422,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2018","2018",0.22703,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2019","2019",0.21818,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2020","2020",0.20959,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2021","2021",0.21204,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2015","2015",0.87877,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2016","2016",0.93275,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2017","2017",0.94512,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2018","2018",0.94885,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2019","2019",0.97593,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2020","2020",1.04967,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","South-Eastern Asia","2021","2021",1.0749,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2015","2015",0.83018,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2016","2016",0.93294,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2017","2017",0.95114,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2018","2018",0.9897,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2019","2019",1.02264,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2020","2020",1.06956,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Western Asia","2021","2021",1.07239,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2015","2015",1.91845,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2016","2016",1.92024,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2017","2017",1.94581,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2018","2018",1.95257,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2019","2019",1.98184,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2020","2020",2.06465,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2021","2021",2.01882,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40612","Central Asia","2015","2015",501.49164,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40612","Central Asia","2016","2016",481.14119,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40612","Central Asia","2017","2017",465.84162,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40612","Central Asia","2018","2018",458.58299,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40612","Central Asia","2019","2019",424.85232,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40612","Central Asia","2020","2020",442.38405,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40612","Central Asia","2021","2021",471.52427,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40650","Oceania","2015","2015",3546.9074,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40650","Oceania","2016","2016",3456.98512,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40650","Oceania","2017","2017",3421.9255,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40650","Oceania","2018","2018",3445.07712,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40650","Oceania","2019","2019",3441.25398,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40650","Oceania","2020","2020",3367.78399,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40650","Oceania","2021","2021",3324.46003,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40603","Northern Africa","2015","2015",686.20037,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40603","Northern Africa","2016","2016",714.26756,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40603","Northern Africa","2017","2017",714.65917,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40603","Northern Africa","2018","2018",710.3854,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40603","Northern Africa","2019","2019",762.48852,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40603","Northern Africa","2020","2020",762.88415,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40603","Northern Africa","2021","2021",766.75351,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40611","Eastern Asia","2015","2015",1696.6876,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40611","Eastern Asia","2016","2016",1742.15512,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40611","Eastern Asia","2017","2017",1784.70414,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40611","Eastern Asia","2018","2018",1872.64045,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40611","Eastern Asia","2019","2019",2034.14384,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40611","Eastern Asia","2020","2020",2149.93653,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40611","Eastern Asia","2021","2021",2249.9251,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40675","World","2015","2015",1143.08011,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40675","World","2016","2016",1164.61254,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40675","World","2017","2017",1195.1174,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40675","World","2018","2018",1244.70302,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40675","World","2019","2019",1294.48198,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40675","World","2020","2020",1326.85573,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40675","World","2021","2021",1352.49955,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40614","Western Asia","2015","2015",899.49538,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40614","Western Asia","2016","2016",924.44124,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40614","Western Asia","2017","2017",963.44066,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40614","Western Asia","2018","2018",1011.50598,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40614","Western Asia","2019","2019",1066.91751,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40614","Western Asia","2020","2020",1114.19897,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40614","Western Asia","2021","2021",1215.38326,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40550","Small Island Developing States","2015","2015",833.93938,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40550","Small Island Developing States","2016","2016",865.02168,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40550","Small Island Developing States","2017","2017",857.13231,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40550","Small Island Developing States","2018","2018",863.48188,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40550","Small Island Developing States","2019","2019",908.88323,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40550","Small Island Developing States","2020","2020",934.19939,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40550","Small Island Developing States","2021","2021",931.17145,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40606","Sub-Saharan Africa","2015","2015",93.6587,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40606","Sub-Saharan Africa","2016","2016",95.63452,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40606","Sub-Saharan Africa","2017","2017",99.07435,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40606","Sub-Saharan Africa","2018","2018",98.90001,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40606","Sub-Saharan Africa","2019","2019",97.98225,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40606","Sub-Saharan Africa","2020","2020",96.40406,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40606","Sub-Saharan Africa","2021","2021",95.68491,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40030","Middle income countries","2015","2015",630.22387,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40030","Middle income countries","2016","2016",656.43771,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40030","Middle income countries","2017","2017",671.92402,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40030","Middle income countries","2018","2018",703.62153,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40030","Middle income countries","2019","2019",752.65724,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40030","Middle income countries","2020","2020",782.40826,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40030","Middle income countries","2021","2021",798.10677,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40616","Southern Asia","2015","2015",225.52134,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40616","Southern Asia","2016","2016",251.50944,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40616","Southern Asia","2017","2017",277.29272,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40616","Southern Asia","2018","2018",292.84363,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40616","Southern Asia","2019","2019",303.18463,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40616","Southern Asia","2020","2020",308.94516,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40616","Southern Asia","2021","2021",311.19348,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40642","Europe and Northern America","2015","2015",3523.38273,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40642","Europe and Northern America","2016","2016",3536.44671,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40642","Europe and Northern America","2017","2017",3643.60585,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40642","Europe and Northern America","2018","2018",3816.5247,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40642","Europe and Northern America","2019","2019",3896.47142,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40642","Europe and Northern America","2020","2020",3971.22555,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40642","Europe and Northern America","2021","2021",4049.7192,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","South-Eastern Asia","2015","2015",667.86818,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","South-Eastern Asia","2016","2016",713.19901,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","South-Eastern Asia","2017","2017",743.26361,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","South-Eastern Asia","2018","2018",791.29329,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","South-Eastern Asia","2019","2019",841.03435,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","South-Eastern Asia","2020","2020",842.74151,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","South-Eastern Asia","2021","2021",812.07631,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2015","2015",162.51643,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2016","2016",158.78502,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2017","2017",158.15916,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2018","2018",157.02849,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2019","2019",164.78766,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2020","2020",166.02706,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2021","2021",169.34228,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2015","2015",3319.84586,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2016","2016",3364.81231,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2017","2017",3464.79641,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2018","2018",3572.60203,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2019","2019",3662.84499,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2020","2020",3700.01547,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2021","2021",3816.56734,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2015","2015",158.56041,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2016","2016",165.19514,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2017","2017",170.43873,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2018","2018",174.51142,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2019","2019",176.76931,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2020","2020",176.03152,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2021","2021",176.19841,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2015","2015",65.43619,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2016","2016",67.45107,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2017","2017",70.28555,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2018","2018",72.01722,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2019","2019",72.63639,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2020","2020",73.21338,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2021","2021",72.47363,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Australia and New Zealand","2015","2015",4976.42911,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Australia and New Zealand","2016","2016",4856.40059,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Australia and New Zealand","2017","2017",4812.07203,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Australia and New Zealand","2018","2018",4850.1384,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Australia and New Zealand","2019","2019",4848.78832,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Australia and New Zealand","2020","2020",4746.72045,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Australia and New Zealand","2021","2021",4695.85642,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2015","2015",1021.20731,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2016","2016",1056.44277,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2017","2017",1073.73363,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2018","2018",1131.23596,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2019","2019",1227.75776,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2020","2020",1290.77707,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2021","2021",1327.73922,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Northern Africa and Western Asia","2015","2015",800.77462,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Northern Africa and Western Asia","2016","2016",827.05696,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Northern Africa and Western Asia","2017","2017",848.00944,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Northern Africa and Western Asia","2018","2018",871.41144,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Northern Africa and Western Asia","2019","2019",925.13991,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Northern Africa and Western Asia","2020","2020",950.42232,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Northern Africa and Western Asia","2021","2021",1005.26919,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2015","2015",801.67002,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2016","2016",831.54331,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2017","2017",824.98939,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2018","2018",831.76129,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2019","2019",875.01595,,
